timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
14:52:26.160,8,262144,52.140,73.950,53.253,1.887,52.891,0.050,1859.058,216.200,5.640,9175.355,0.080,1801995.622,1900.115,56952.503,4.990,19000.311
14:52:28.522,8,1048576,132.760,186.470,170.628,2.748,170.243,0.050,1871.511,218.490,5.840,20829.364,0.280,1736454.895,2049.071,54874.176,3.580,19340.242

14:52:30.382,9,1,12.830,45.170,13.604,1.520,13.267,0.050,1562.134,221.730,6.030,9308.335,0.080,1532946.933,1558.883,48450.975,4.290,18833.931
14:52:34.671,9,4,12.810,43.750,13.329,1.604,12.986,0.049,3992.578,217.740,6.280,9265.265,0.140,2141936.827,3988.310,88822.875,4.340,18902.411
14:52:36.821,9,16,11.240,38.670,11.793,1.299,11.458,0.049,1854.646,217.710,5.940,9353.315,0.090,1815449.754,1837.946,57380.141,4.760,18779.281
14:52:38.972,9,64,12.810,41.260,13.697,1.527,13.351,0.052,1853.899,221.540,6.260,9577.196,0.080,1824840.929,1851.021,57676.849,4.180,18823.361
14:52:41.123,9,256,12.980,35.920,13.590,1.208,13.252,0.051,1850.684,209.850,5.690,9463.395,0.080,1821313.764,1850.358,57565.363,4.850,18976.131
14:52:43.266,9,1024,12.520,48.850,13.173,1.805,12.831,0.049,1847.018,221.350,5.830,9263.505,0.080,1817877.028,1843.369,57456.763,5.100,18765.681
14:52:45.416,9,4096,14.040,37.310,14.539,1.074,14.202,0.049,1853.762,216.590,6.040,9328.375,0.080,1823298.557,1851.471,57628.036,4.580,18905.361
14:52:47.568,9,16384,15.750,41.970,16.442,1.691,16.093,0.049,1851.492,219.390,5.990,9282.535,0.080,1819834.361,1851.406,57518.436,4.860,18830.671
14:52:49.726,9,65536,20.990,46.450,21.946,1.619,21.610,0.050,1851.246,210.650,5.710,9508.525,0.080,1815342.154,1857.708,57376.110,4.060,18632.050
14:52:51.929,9,262144,51.890,73.750,52.956,1.503,52.606,0.050,1861.345,219.470,6.800,9405.155,0.080,1804757.456,1902.517,57039.809,5.250,18825.461
14:52:54.290,9,1048576,135.060,184.211,169.512,2.708,169.121,0.055,1883.217,220.300,6.710,9244.045,0.310,1748332.714,2059.952,55249.630,4.190,18849.511

14:52:56.152,10,1,13.080,38.520,13.603,1.236,13.261,0.049,1565.012,224.690,5.840,9348.055,0.090,1535709.947,1561.741,48538.302,4.630,18805.291
14:52:58.300,10,4,13.080,43.200,13.623,1.755,13.294,0.049,1850.285,216.920,5.890,9504.386,0.080,1821206.584,1847.205,57561.984,4.920,18844.691
14:53:00.447,10,16,13.120,31.950,13.586,1.063,13.248,0.049,1848.939,226.030,5.730,9333.145,0.090,1819670.491,1845.559,57513.437,4.120,18796.620
14:53:02.594,10,64,12.710,35.140,13.466,1.388,13.120,0.049,1849.503,210.360,6.630,9173.035,0.080,1820146.072,1845.858,57528.474,5.230,19044.291
14:53:04.742,10,256,12.060,34.920,13.503,1.357,13.158,0.049,1851.797,222.480,5.930,9428.365,0.080,1822641.316,1848.511,57607.336,3.790,18806.891
14:53:06.886,10,1024,10.710,62.090,12.037,2.353,11.687,0.060,1849.355,219.000,5.940,9275.175,0.080,1821075.783,1844.694,57557.927,4.830,18982.611
